# 本 snapshot 產生於 commit 482bacf（161 tests）
# 此為修復後現況基準，非跨版本永恆正確性證明。
# 產生時 §11.1 待決項為 53 項。
#
# 產生時之已知問題狀態：
#   [已修] 1. 旬空、月破顯示佔位符（L2 未接通）
#   [已修] 2. 逐爻推導全部「未有對應模板」
#   [已修] 3. 多軌頁只顯示三本、標「三家共識」
#   [已修] 4. 原文摺疊區「未提供逐字原文」
#   [已修] 5. 卦名不完整（「水雷」缺「屯」）—— L1 運算層
#   [已修] 6. 伏神 dump JSON、內部 TODO 標記洩漏
#   [已修] 7. 用神選擇疑無實際作用（L3）
#
# K／Y 僅呈現多軌材料，未把空亡、沖散或四神判語應用為效果語義。
case_index,hexagram_id,hexagram_name,lines,moving_mask,moving_positions,moving_count_expected,moving_count_actual,changed_lines_complete,hidden_count,failed_checks,placeholder_checks,exception_type,exception_message,result_class
2344,37,天雷無妄,100111,39,1|2|3|6,4,4,true,0,,,,,normal
2345,37,天雷無妄,100111,40,4|6,2,2,true,0,,,,,normal
2346,37,天雷無妄,100111,41,1|4|6,3,3,true,0,,,,,normal
2347,37,天雷無妄,100111,42,2|4|6,3,3,true,0,,,,,normal
2348,37,天雷無妄,100111,43,1|2|4|6,4,4,true,0,,,,,normal
2349,37,天雷無妄,100111,44,3|4|6,3,3,true,0,,,,,normal
2350,37,天雷無妄,100111,45,1|3|4|6,4,4,true,0,,,,,normal
2351,37,天雷無妄,100111,46,2|3|4|6,4,4,true,0,,,,,normal
2352,37,天雷無妄,100111,47,1|2|3|4|6,5,5,true,0,,,,,normal
2353,37,天雷無妄,100111,48,5|6,2,2,true,0,,,,,normal
2354,37,天雷無妄,100111,49,1|5|6,3,3,true,0,,,,,normal
2355,37,天雷無妄,100111,50,2|5|6,3,3,true,0,,,,,normal
2356,37,天雷無妄,100111,51,1|2|5|6,4,4,true,0,,,,,normal
2357,37,天雷無妄,100111,52,3|5|6,3,3,true,0,,,,,normal
2358,37,天雷無妄,100111,53,1|3|5|6,4,4,true,0,,,,,normal
2359,37,天雷無妄,100111,54,2|3|5|6,4,4,true,0,,,,,normal
2360,37,天雷無妄,100111,55,1|2|3|5|6,5,5,true,0,,,,,normal
2361,37,天雷無妄,100111,56,4|5|6,3,3,true,0,,,,,normal
2362,37,天雷無妄,100111,57,1|4|5|6,4,4,true,0,,,,,normal
2363,37,天雷無妄,100111,58,2|4|5|6,4,4,true,0,,,,,normal
2364,37,天雷無妄,100111,59,1|2|4|5|6,5,5,true,0,,,,,normal
2365,37,天雷無妄,100111,60,3|4|5|6,4,4,true,0,,,,,normal
2366,37,天雷無妄,100111,61,1|3|4|5|6,5,5,true,0,,,,,normal
2367,37,天雷無妄,100111,62,2|3|4|5|6,5,5,true,0,,,,,normal
2368,37,天雷無妄,100111,63,1|2|3|4|5|6,6,6,true,0,,,,,normal
2369,38,火雷噬嗑,100101,0,,0,0,true,0,,,,,normal
2370,38,火雷噬嗑,100101,1,1,1,1,true,0,,,,,normal
2371,38,火雷噬嗑,100101,2,2,1,1,true,0,,,,,normal
2372,38,火雷噬嗑,100101,3,1|2,2,2,true,0,,,,,normal
2373,38,火雷噬嗑,100101,4,3,1,1,true,0,,,,,normal
2374,38,火雷噬嗑,100101,5,1|3,2,2,true,0,,,,,normal
2375,38,火雷噬嗑,100101,6,2|3,2,2,true,0,,,,,normal
2376,38,火雷噬嗑,100101,7,1|2|3,3,3,true,0,,,,,normal
2377,38,火雷噬嗑,100101,8,4,1,1,true,0,,,,,normal
2378,38,火雷噬嗑,100101,9,1|4,2,2,true,0,,,,,normal
2379,38,火雷噬嗑,100101,10,2|4,2,2,true,0,,,,,normal
2380,38,火雷噬嗑,100101,11,1|2|4,3,3,true,0,,,,,normal
2381,38,火雷噬嗑,100101,12,3|4,2,2,true,0,,,,,normal
2382,38,火雷噬嗑,100101,13,1|3|4,3,3,true,0,,,,,normal
2383,38,火雷噬嗑,100101,14,2|3|4,3,3,true,0,,,,,normal
2384,38,火雷噬嗑,100101,15,1|2|3|4,4,4,true,0,,,,,normal
2385,38,火雷噬嗑,100101,16,5,1,1,true,0,,,,,normal
2386,38,火雷噬嗑,100101,17,1|5,2,2,true,0,,,,,normal
2387,38,火雷噬嗑,100101,18,2|5,2,2,true,0,,,,,normal
2388,38,火雷噬嗑,100101,19,1|2|5,3,3,true,0,,,,,normal
2389,38,火雷噬嗑,100101,20,3|5,2,2,true,0,,,,,normal
2390,38,火雷噬嗑,100101,21,1|3|5,3,3,true,0,,,,,normal
2391,38,火雷噬嗑,100101,22,2|3|5,3,3,true,0,,,,,normal
2392,38,火雷噬嗑,100101,23,1|2|3|5,4,4,true,0,,,,,normal
2393,38,火雷噬嗑,100101,24,4|5,2,2,true,0,,,,,normal
2394,38,火雷噬嗑,100101,25,1|4|5,3,3,true,0,,,,,normal
2395,38,火雷噬嗑,100101,26,2|4|5,3,3,true,0,,,,,normal
2396,38,火雷噬嗑,100101,27,1|2|4|5,4,4,true,0,,,,,normal
2397,38,火雷噬嗑,100101,28,3|4|5,3,3,true,0,,,,,normal
2398,38,火雷噬嗑,100101,29,1|3|4|5,4,4,true,0,,,,,normal
2399,38,火雷噬嗑,100101,30,2|3|4|5,4,4,true,0,,,,,normal
2400,38,火雷噬嗑,100101,31,1|2|3|4|5,5,5,true,0,,,,,normal
2401,38,火雷噬嗑,100101,32,6,1,1,true,0,,,,,normal
2402,38,火雷噬嗑,100101,33,1|6,2,2,true,0,,,,,normal
2403,38,火雷噬嗑,100101,34,2|6,2,2,true,0,,,,,normal
2404,38,火雷噬嗑,100101,35,1|2|6,3,3,true,0,,,,,normal
2405,38,火雷噬嗑,100101,36,3|6,2,2,true,0,,,,,normal
2406,38,火雷噬嗑,100101,37,1|3|6,3,3,true,0,,,,,normal
2407,38,火雷噬嗑,100101,38,2|3|6,3,3,true,0,,,,,normal
2408,38,火雷噬嗑,100101,39,1|2|3|6,4,4,true,0,,,,,normal
2409,38,火雷噬嗑,100101,40,4|6,2,2,true,0,,,,,normal
2410,38,火雷噬嗑,100101,41,1|4|6,3,3,true,0,,,,,normal
2411,38,火雷噬嗑,100101,42,2|4|6,3,3,true,0,,,,,normal
2412,38,火雷噬嗑,100101,43,1|2|4|6,4,4,true,0,,,,,normal
2413,38,火雷噬嗑,100101,44,3|4|6,3,3,true,0,,,,,normal
2414,38,火雷噬嗑,100101,45,1|3|4|6,4,4,true,0,,,,,normal
2415,38,火雷噬嗑,100101,46,2|3|4|6,4,4,true,0,,,,,normal
2416,38,火雷噬嗑,100101,47,1|2|3|4|6,5,5,true,0,,,,,normal
2417,38,火雷噬嗑,100101,48,5|6,2,2,true,0,,,,,normal
2418,38,火雷噬嗑,100101,49,1|5|6,3,3,true,0,,,,,normal
2419,38,火雷噬嗑,100101,50,2|5|6,3,3,true,0,,,,,normal
2420,38,火雷噬嗑,100101,51,1|2|5|6,4,4,true,0,,,,,normal
2421,38,火雷噬嗑,100101,52,3|5|6,3,3,true,0,,,,,normal
2422,38,火雷噬嗑,100101,53,1|3|5|6,4,4,true,0,,,,,normal
2423,38,火雷噬嗑,100101,54,2|3|5|6,4,4,true,0,,,,,normal
2424,38,火雷噬嗑,100101,55,1|2|3|5|6,5,5,true,0,,,,,normal
2425,38,火雷噬嗑,100101,56,4|5|6,3,3,true,0,,,,,normal
2426,38,火雷噬嗑,100101,57,1|4|5|6,4,4,true,0,,,,,normal
2427,38,火雷噬嗑,100101,58,2|4|5|6,4,4,true,0,,,,,normal
2428,38,火雷噬嗑,100101,59,1|2|4|5|6,5,5,true,0,,,,,normal
2429,38,火雷噬嗑,100101,60,3|4|5|6,4,4,true,0,,,,,normal
2430,38,火雷噬嗑,100101,61,1|3|4|5|6,5,5,true,0,,,,,normal
2431,38,火雷噬嗑,100101,62,2|3|4|5|6,5,5,true,0,,,,,normal
2432,38,火雷噬嗑,100101,63,1|2|3|4|5|6,6,6,true,0,,,,,normal
2433,39,山雷頤,100001,0,,0,0,true,2,,,,,normal
2434,39,山雷頤,100001,1,1,1,1,true,2,,,,,normal
2435,39,山雷頤,100001,2,2,1,1,true,2,,,,,normal
2436,39,山雷頤,100001,3,1|2,2,2,true,2,,,,,normal
2437,39,山雷頤,100001,4,3,1,1,true,2,,,,,normal
2438,39,山雷頤,100001,5,1|3,2,2,true,2,,,,,normal
2439,39,山雷頤,100001,6,2|3,2,2,true,2,,,,,normal
2440,39,山雷頤,100001,7,1|2|3,3,3,true,2,,,,,normal
2441,39,山雷頤,100001,8,4,1,1,true,2,,,,,normal
2442,39,山雷頤,100001,9,1|4,2,2,true,2,,,,,normal
2443,39,山雷頤,100001,10,2|4,2,2,true,2,,,,,normal
2444,39,山雷頤,100001,11,1|2|4,3,3,true,2,,,,,normal
2445,39,山雷頤,100001,12,3|4,2,2,true,2,,,,,normal
2446,39,山雷頤,100001,13,1|3|4,3,3,true,2,,,,,normal
2447,39,山雷頤,100001,14,2|3|4,3,3,true,2,,,,,normal
2448,39,山雷頤,100001,15,1|2|3|4,4,4,true,2,,,,,normal
2449,39,山雷頤,100001,16,5,1,1,true,2,,,,,normal
2450,39,山雷頤,100001,17,1|5,2,2,true,2,,,,,normal
2451,39,山雷頤,100001,18,2|5,2,2,true,2,,,,,normal
2452,39,山雷頤,100001,19,1|2|5,3,3,true,2,,,,,normal
2453,39,山雷頤,100001,20,3|5,2,2,true,2,,,,,normal
2454,39,山雷頤,100001,21,1|3|5,3,3,true,2,,,,,normal
2455,39,山雷頤,100001,22,2|3|5,3,3,true,2,,,,,normal
2456,39,山雷頤,100001,23,1|2|3|5,4,4,true,2,,,,,normal
2457,39,山雷頤,100001,24,4|5,2,2,true,2,,,,,normal
2458,39,山雷頤,100001,25,1|4|5,3,3,true,2,,,,,normal
2459,39,山雷頤,100001,26,2|4|5,3,3,true,2,,,,,normal
2460,39,山雷頤,100001,27,1|2|4|5,4,4,true,2,,,,,normal
2461,39,山雷頤,100001,28,3|4|5,3,3,true,2,,,,,normal
2462,39,山雷頤,100001,29,1|3|4|5,4,4,true,2,,,,,normal
2463,39,山雷頤,100001,30,2|3|4|5,4,4,true,2,,,,,normal
2464,39,山雷頤,100001,31,1|2|3|4|5,5,5,true,2,,,,,normal
2465,39,山雷頤,100001,32,6,1,1,true,2,,,,,normal
2466,39,山雷頤,100001,33,1|6,2,2,true,2,,,,,normal
2467,39,山雷頤,100001,34,2|6,2,2,true,2,,,,,normal
2468,39,山雷頤,100001,35,1|2|6,3,3,true,2,,,,,normal
2469,39,山雷頤,100001,36,3|6,2,2,true,2,,,,,normal
2470,39,山雷頤,100001,37,1|3|6,3,3,true,2,,,,,normal
2471,39,山雷頤,100001,38,2|3|6,3,3,true,2,,,,,normal
2472,39,山雷頤,100001,39,1|2|3|6,4,4,true,2,,,,,normal
2473,39,山雷頤,100001,40,4|6,2,2,true,2,,,,,normal
2474,39,山雷頤,100001,41,1|4|6,3,3,true,2,,,,,normal
2475,39,山雷頤,100001,42,2|4|6,3,3,true,2,,,,,normal
2476,39,山雷頤,100001,43,1|2|4|6,4,4,true,2,,,,,normal
2477,39,山雷頤,100001,44,3|4|6,3,3,true,2,,,,,normal
2478,39,山雷頤,100001,45,1|3|4|6,4,4,true,2,,,,,normal
2479,39,山雷頤,100001,46,2|3|4|6,4,4,true,2,,,,,normal
2480,39,山雷頤,100001,47,1|2|3|4|6,5,5,true,2,,,,,normal
2481,39,山雷頤,100001,48,5|6,2,2,true,2,,,,,normal
2482,39,山雷頤,100001,49,1|5|6,3,3,true,2,,,,,normal
2483,39,山雷頤,100001,50,2|5|6,3,3,true,2,,,,,normal
2484,39,山雷頤,100001,51,1|2|5|6,4,4,true,2,,,,,normal
2485,39,山雷頤,100001,52,3|5|6,3,3,true,2,,,,,normal
2486,39,山雷頤,100001,53,1|3|5|6,4,4,true,2,,,,,normal
2487,39,山雷頤,100001,54,2|3|5|6,4,4,true,2,,,,,normal
2488,39,山雷頤,100001,55,1|2|3|5|6,5,5,true,2,,,,,normal
2489,39,山雷頤,100001,56,4|5|6,3,3,true,2,,,,,normal
2490,39,山雷頤,100001,57,1|4|5|6,4,4,true,2,,,,,normal
2491,39,山雷頤,100001,58,2|4|5|6,4,4,true,2,,,,,normal
2492,39,山雷頤,100001,59,1|2|4|5|6,5,5,true,2,,,,,normal
2493,39,山雷頤,100001,60,3|4|5|6,4,4,true,2,,,,,normal
2494,39,山雷頤,100001,61,1|3|4|5|6,5,5,true,2,,,,,normal
2495,39,山雷頤,100001,62,2|3|4|5|6,5,5,true,2,,,,,normal
2496,39,山雷頤,100001,63,1|2|3|4|5|6,6,6,true,2,,,,,normal
2497,40,山風蠱,011001,0,,0,0,true,1,,,,,normal
2498,40,山風蠱,011001,1,1,1,1,true,1,,,,,normal
2499,40,山風蠱,011001,2,2,1,1,true,1,,,,,normal
2500,40,山風蠱,011001,3,1|2,2,2,true,1,,,,,normal
2501,40,山風蠱,011001,4,3,1,1,true,1,,,,,normal
2502,40,山風蠱,011001,5,1|3,2,2,true,1,,,,,normal
2503,40,山風蠱,011001,6,2|3,2,2,true,1,,,,,normal
2504,40,山風蠱,011001,7,1|2|3,3,3,true,1,,,,,normal
2505,40,山風蠱,011001,8,4,1,1,true,1,,,,,normal
2506,40,山風蠱,011001,9,1|4,2,2,true,1,,,,,normal
2507,40,山風蠱,011001,10,2|4,2,2,true,1,,,,,normal
2508,40,山風蠱,011001,11,1|2|4,3,3,true,1,,,,,normal
2509,40,山風蠱,011001,12,3|4,2,2,true,1,,,,,normal
2510,40,山風蠱,011001,13,1|3|4,3,3,true,1,,,,,normal
2511,40,山風蠱,011001,14,2|3|4,3,3,true,1,,,,,normal
2512,40,山風蠱,011001,15,1|2|3|4,4,4,true,1,,,,,normal
2513,40,山風蠱,011001,16,5,1,1,true,1,,,,,normal
2514,40,山風蠱,011001,17,1|5,2,2,true,1,,,,,normal
2515,40,山風蠱,011001,18,2|5,2,2,true,1,,,,,normal
2516,40,山風蠱,011001,19,1|2|5,3,3,true,1,,,,,normal
2517,40,山風蠱,011001,20,3|5,2,2,true,1,,,,,normal
2518,40,山風蠱,011001,21,1|3|5,3,3,true,1,,,,,normal
2519,40,山風蠱,011001,22,2|3|5,3,3,true,1,,,,,normal
2520,40,山風蠱,011001,23,1|2|3|5,4,4,true,1,,,,,normal
2521,40,山風蠱,011001,24,4|5,2,2,true,1,,,,,normal
2522,40,山風蠱,011001,25,1|4|5,3,3,true,1,,,,,normal
2523,40,山風蠱,011001,26,2|4|5,3,3,true,1,,,,,normal
2524,40,山風蠱,011001,27,1|2|4|5,4,4,true,1,,,,,normal
2525,40,山風蠱,011001,28,3|4|5,3,3,true,1,,,,,normal
2526,40,山風蠱,011001,29,1|3|4|5,4,4,true,1,,,,,normal
2527,40,山風蠱,011001,30,2|3|4|5,4,4,true,1,,,,,normal
2528,40,山風蠱,011001,31,1|2|3|4|5,5,5,true,1,,,,,normal
2529,40,山風蠱,011001,32,6,1,1,true,1,,,,,normal
2530,40,山風蠱,011001,33,1|6,2,2,true,1,,,,,normal
2531,40,山風蠱,011001,34,2|6,2,2,true,1,,,,,normal
2532,40,山風蠱,011001,35,1|2|6,3,3,true,1,,,,,normal
2533,40,山風蠱,011001,36,3|6,2,2,true,1,,,,,normal
2534,40,山風蠱,011001,37,1|3|6,3,3,true,1,,,,,normal
2535,40,山風蠱,011001,38,2|3|6,3,3,true,1,,,,,normal
2536,40,山風蠱,011001,39,1|2|3|6,4,4,true,1,,,,,normal
2537,40,山風蠱,011001,40,4|6,2,2,true,1,,,,,normal
2538,40,山風蠱,011001,41,1|4|6,3,3,true,1,,,,,normal
2539,40,山風蠱,011001,42,2|4|6,3,3,true,1,,,,,normal
2540,40,山風蠱,011001,43,1|2|4|6,4,4,true,1,,,,,normal
2541,40,山風蠱,011001,44,3|4|6,3,3,true,1,,,,,normal
2542,40,山風蠱,011001,45,1|3|4|6,4,4,true,1,,,,,normal
2543,40,山風蠱,011001,46,2|3|4|6,4,4,true,1,,,,,normal
2544,40,山風蠱,011001,47,1|2|3|4|6,5,5,true,1,,,,,normal
2545,40,山風蠱,011001,48,5|6,2,2,true,1,,,,,normal
2546,40,山風蠱,011001,49,1|5|6,3,3,true,1,,,,,normal
2547,40,山風蠱,011001,50,2|5|6,3,3,true,1,,,,,normal
2548,40,山風蠱,011001,51,1|2|5|6,4,4,true,1,,,,,normal
2549,40,山風蠱,011001,52,3|5|6,3,3,true,1,,,,,normal
2550,40,山風蠱,011001,53,1|3|5|6,4,4,true,1,,,,,normal
2551,40,山風蠱,011001,54,2|3|5|6,4,4,true,1,,,,,normal
2552,40,山風蠱,011001,55,1|2|3|5|6,5,5,true,1,,,,,normal
2553,40,山風蠱,011001,56,4|5|6,3,3,true,1,,,,,normal
2554,40,山風蠱,011001,57,1|4|5|6,4,4,true,1,,,,,normal
2555,40,山風蠱,011001,58,2|4|5|6,4,4,true,1,,,,,normal
2556,40,山風蠱,011001,59,1|2|4|5|6,5,5,true,1,,,,,normal
2557,40,山風蠱,011001,60,3|4|5|6,4,4,true,1,,,,,normal
2558,40,山風蠱,011001,61,1|3|4|5|6,5,5,true,1,,,,,normal
2559,40,山風蠱,011001,62,2|3|4|5|6,5,5,true,1,,,,,normal
2560,40,山風蠱,011001,63,1|2|3|4|5|6,6,6,true,1,,,,,normal
2561,41,離為火,101101,0,,0,0,true,0,,,,,normal
2562,41,離為火,101101,1,1,1,1,true,0,,,,,normal
2563,41,離為火,101101,2,2,1,1,true,0,,,,,normal
2564,41,離為火,101101,3,1|2,2,2,true,0,,,,,normal
2565,41,離為火,101101,4,3,1,1,true,0,,,,,normal
2566,41,離為火,101101,5,1|3,2,2,true,0,,,,,normal
2567,41,離為火,101101,6,2|3,2,2,true,0,,,,,normal
2568,41,離為火,101101,7,1|2|3,3,3,true,0,,,,,normal
2569,41,離為火,101101,8,4,1,1,true,0,,,,,normal
2570,41,離為火,101101,9,1|4,2,2,true,0,,,,,normal
2571,41,離為火,101101,10,2|4,2,2,true,0,,,,,normal
2572,41,離為火,101101,11,1|2|4,3,3,true,0,,,,,normal
2573,41,離為火,101101,12,3|4,2,2,true,0,,,,,normal
2574,41,離為火,101101,13,1|3|4,3,3,true,0,,,,,normal
2575,41,離為火,101101,14,2|3|4,3,3,true,0,,,,,normal
2576,41,離為火,101101,15,1|2|3|4,4,4,true,0,,,,,normal
2577,41,離為火,101101,16,5,1,1,true,0,,,,,normal
2578,41,離為火,101101,17,1|5,2,2,true,0,,,,,normal
2579,41,離為火,101101,18,2|5,2,2,true,0,,,,,normal
2580,41,離為火,101101,19,1|2|5,3,3,true,0,,,,,normal
2581,41,離為火,101101,20,3|5,2,2,true,0,,,,,normal
2582,41,離為火,101101,21,1|3|5,3,3,true,0,,,,,normal
2583,41,離為火,101101,22,2|3|5,3,3,true,0,,,,,normal
2584,41,離為火,101101,23,1|2|3|5,4,4,true,0,,,,,normal
2585,41,離為火,101101,24,4|5,2,2,true,0,,,,,normal
2586,41,離為火,101101,25,1|4|5,3,3,true,0,,,,,normal
2587,41,離為火,101101,26,2|4|5,3,3,true,0,,,,,normal
2588,41,離為火,101101,27,1|2|4|5,4,4,true,0,,,,,normal
2589,41,離為火,101101,28,3|4|5,3,3,true,0,,,,,normal
2590,41,離為火,101101,29,1|3|4|5,4,4,true,0,,,,,normal
2591,41,離為火,101101,30,2|3|4|5,4,4,true,0,,,,,normal
2592,41,離為火,101101,31,1|2|3|4|5,5,5,true,0,,,,,normal
2593,41,離為火,101101,32,6,1,1,true,0,,,,,normal
2594,41,離為火,101101,33,1|6,2,2,true,0,,,,,normal
2595,41,離為火,101101,34,2|6,2,2,true,0,,,,,normal
2596,41,離為火,101101,35,1|2|6,3,3,true,0,,,,,normal
2597,41,離為火,101101,36,3|6,2,2,true,0,,,,,normal
2598,41,離為火,101101,37,1|3|6,3,3,true,0,,,,,normal
2599,41,離為火,101101,38,2|3|6,3,3,true,0,,,,,normal
2600,41,離為火,101101,39,1|2|3|6,4,4,true,0,,,,,normal
2601,41,離為火,101101,40,4|6,2,2,true,0,,,,,normal
2602,41,離為火,101101,41,1|4|6,3,3,true,0,,,,,normal
2603,41,離為火,101101,42,2|4|6,3,3,true,0,,,,,normal
2604,41,離為火,101101,43,1|2|4|6,4,4,true,0,,,,,normal
2605,41,離為火,101101,44,3|4|6,3,3,true,0,,,,,normal
2606,41,離為火,101101,45,1|3|4|6,4,4,true,0,,,,,normal
2607,41,離為火,101101,46,2|3|4|6,4,4,true,0,,,,,normal
2608,41,離為火,101101,47,1|2|3|4|6,5,5,true,0,,,,,normal
2609,41,離為火,101101,48,5|6,2,2,true,0,,,,,normal
2610,41,離為火,101101,49,1|5|6,3,3,true,0,,,,,normal
2611,41,離為火,101101,50,2|5|6,3,3,true,0,,,,,normal
2612,41,離為火,101101,51,1|2|5|6,4,4,true,0,,,,,normal
2613,41,離為火,101101,52,3|5|6,3,3,true,0,,,,,normal
2614,41,離為火,101101,53,1|3|5|6,4,4,true,0,,,,,normal
2615,41,離為火,101101,54,2|3|5|6,4,4,true,0,,,,,normal
2616,41,離為火,101101,55,1|2|3|5|6,5,5,true,0,,,,,normal
2617,41,離為火,101101,56,4|5|6,3,3,true,0,,,,,normal
2618,41,離為火,101101,57,1|4|5|6,4,4,true,0,,,,,normal
2619,41,離為火,101101,58,2|4|5|6,4,4,true,0,,,,,normal
2620,41,離為火,101101,59,1|2|4|5|6,5,5,true,0,,,,,normal
2621,41,離為火,101101,60,3|4|5|6,4,4,true,0,,,,,normal
2622,41,離為火,101101,61,1|3|4|5|6,5,5,true,0,,,,,normal
2623,41,離為火,101101,62,2|3|4|5|6,5,5,true,0,,,,,normal
2624,41,離為火,101101,63,1|2|3|4|5|6,6,6,true,0,,,,,normal
2625,42,火山旅,001101,0,,0,0,true,2,,,,,normal
2626,42,火山旅,001101,1,1,1,1,true,2,,,,,normal
2627,42,火山旅,001101,2,2,1,1,true,2,,,,,normal
2628,42,火山旅,001101,3,1|2,2,2,true,2,,,,,normal
2629,42,火山旅,001101,4,3,1,1,true,2,,,,,normal
2630,42,火山旅,001101,5,1|3,2,2,true,2,,,,,normal
2631,42,火山旅,001101,6,2|3,2,2,true,2,,,,,normal
2632,42,火山旅,001101,7,1|2|3,3,3,true,2,,,,,normal
2633,42,火山旅,001101,8,4,1,1,true,2,,,,,normal
2634,42,火山旅,001101,9,1|4,2,2,true,2,,,,,normal
2635,42,火山旅,001101,10,2|4,2,2,true,2,,,,,normal
2636,42,火山旅,001101,11,1|2|4,3,3,true,2,,,,,normal
2637,42,火山旅,001101,12,3|4,2,2,true,2,,,,,normal
2638,42,火山旅,001101,13,1|3|4,3,3,true,2,,,,,normal
2639,42,火山旅,001101,14,2|3|4,3,3,true,2,,,,,normal
2640,42,火山旅,001101,15,1|2|3|4,4,4,true,2,,,,,normal
2641,42,火山旅,001101,16,5,1,1,true,2,,,,,normal
2642,42,火山旅,001101,17,1|5,2,2,true,2,,,,,normal
2643,42,火山旅,001101,18,2|5,2,2,true,2,,,,,normal
2644,42,火山旅,001101,19,1|2|5,3,3,true,2,,,,,normal
2645,42,火山旅,001101,20,3|5,2,2,true,2,,,,,normal
2646,42,火山旅,001101,21,1|3|5,3,3,true,2,,,,,normal
2647,42,火山旅,001101,22,2|3|5,3,3,true,2,,,,,normal
2648,42,火山旅,001101,23,1|2|3|5,4,4,true,2,,,,,normal
2649,42,火山旅,001101,24,4|5,2,2,true,2,,,,,normal
2650,42,火山旅,001101,25,1|4|5,3,3,true,2,,,,,normal
2651,42,火山旅,001101,26,2|4|5,3,3,true,2,,,,,normal
2652,42,火山旅,001101,27,1|2|4|5,4,4,true,2,,,,,normal
2653,42,火山旅,001101,28,3|4|5,3,3,true,2,,,,,normal
2654,42,火山旅,001101,29,1|3|4|5,4,4,true,2,,,,,normal
2655,42,火山旅,001101,30,2|3|4|5,4,4,true,2,,,,,normal
2656,42,火山旅,001101,31,1|2|3|4|5,5,5,true,2,,,,,normal
2657,42,火山旅,001101,32,6,1,1,true,2,,,,,normal
2658,42,火山旅,001101,33,1|6,2,2,true,2,,,,,normal
2659,42,火山旅,001101,34,2|6,2,2,true,2,,,,,normal
2660,42,火山旅,001101,35,1|2|6,3,3,true,2,,,,,normal
2661,42,火山旅,001101,36,3|6,2,2,true,2,,,,,normal
2662,42,火山旅,001101,37,1|3|6,3,3,true,2,,,,,normal
2663,42,火山旅,001101,38,2|3|6,3,3,true,2,,,,,normal
2664,42,火山旅,001101,39,1|2|3|6,4,4,true,2,,,,,normal
2665,42,火山旅,001101,40,4|6,2,2,true,2,,,,,normal
2666,42,火山旅,001101,41,1|4|6,3,3,true,2,,,,,normal
2667,42,火山旅,001101,42,2|4|6,3,3,true,2,,,,,normal
2668,42,火山旅,001101,43,1|2|4|6,4,4,true,2,,,,,normal
2669,42,火山旅,001101,44,3|4|6,3,3,true,2,,,,,normal
2670,42,火山旅,001101,45,1|3|4|6,4,4,true,2,,,,,normal
2671,42,火山旅,001101,46,2|3|4|6,4,4,true,2,,,,,normal
2672,42,火山旅,001101,47,1|2|3|4|6,5,5,true,2,,,,,normal
2673,42,火山旅,001101,48,5|6,2,2,true,2,,,,,normal
2674,42,火山旅,001101,49,1|5|6,3,3,true,2,,,,,normal
2675,42,火山旅,001101,50,2|5|6,3,3,true,2,,,,,normal
2676,42,火山旅,001101,51,1|2|5|6,4,4,true,2,,,,,normal
2677,42,火山旅,001101,52,3|5|6,3,3,true,2,,,,,normal
2678,42,火山旅,001101,53,1|3|5|6,4,4,true,2,,,,,normal
2679,42,火山旅,001101,54,2|3|5|6,4,4,true,2,,,,,normal
2680,42,火山旅,001101,55,1|2|3|5|6,5,5,true,2,,,,,normal
2681,42,火山旅,001101,56,4|5|6,3,3,true,2,,,,,normal
2682,42,火山旅,001101,57,1|4|5|6,4,4,true,2,,,,,normal
2683,42,火山旅,001101,58,2|4|5|6,4,4,true,2,,,,,normal
2684,42,火山旅,001101,59,1|2|4|5|6,5,5,true,2,,,,,normal
2685,42,火山旅,001101,60,3|4|5|6,4,4,true,2,,,,,normal
2686,42,火山旅,001101,61,1|3|4|5|6,5,5,true,2,,,,,normal
2687,42,火山旅,001101,62,2|3|4|5|6,5,5,true,2,,,,,normal
2688,42,火山旅,001101,63,1|2|3|4|5|6,6,6,true,2,,,,,normal
2689,43,火風鼎,011101,0,,0,0,true,1,,,,,normal
2690,43,火風鼎,011101,1,1,1,1,true,1,,,,,normal
2691,43,火風鼎,011101,2,2,1,1,true,1,,,,,normal
2692,43,火風鼎,011101,3,1|2,2,2,true,1,,,,,normal
2693,43,火風鼎,011101,4,3,1,1,true,1,,,,,normal
2694,43,火風鼎,011101,5,1|3,2,2,true,1,,,,,normal
2695,43,火風鼎,011101,6,2|3,2,2,true,1,,,,,normal
2696,43,火風鼎,011101,7,1|2|3,3,3,true,1,,,,,normal
2697,43,火風鼎,011101,8,4,1,1,true,1,,,,,normal
2698,43,火風鼎,011101,9,1|4,2,2,true,1,,,,,normal
2699,43,火風鼎,011101,10,2|4,2,2,true,1,,,,,normal
2700,43,火風鼎,011101,11,1|2|4,3,3,true,1,,,,,normal
2701,43,火風鼎,011101,12,3|4,2,2,true,1,,,,,normal
2702,43,火風鼎,011101,13,1|3|4,3,3,true,1,,,,,normal
2703,43,火風鼎,011101,14,2|3|4,3,3,true,1,,,,,normal
2704,43,火風鼎,011101,15,1|2|3|4,4,4,true,1,,,,,normal
2705,43,火風鼎,011101,16,5,1,1,true,1,,,,,normal
2706,43,火風鼎,011101,17,1|5,2,2,true,1,,,,,normal
2707,43,火風鼎,011101,18,2|5,2,2,true,1,,,,,normal
2708,43,火風鼎,011101,19,1|2|5,3,3,true,1,,,,,normal
